PHLDB1	3.41314803875962e-09	0.284456277540681	0.523	0.209	9.41141440207578e-05	somatosensory	1
HMGCR	2.41309911153369e-05	0.263747612606401	0.573	0.285	0.499680433025281	somatosensory	1
RPS11	1.38126522952943e-31	0.321781436515033	0.959	0.822	3.85414436995596e-27	somatosensory	1
RPS17	6.82705545473494e-29	0.298918125005956	0.978	0.91	1.90495328353469e-24	somatosensory	1
MMP2	1.24014363760826e-08	0.341968619047565	0.602	0.28	0.000341957206634103	somatosensory	1
YBX1	1.46914522811358e-08	1.71674819901065	0.913	0.278	0.000353564490597815	somatosensory	1
SLC30A9	0.000227578219745687	0.266503518549998	0.333	0.141	1	somatosensory	1
MAP4	1.19430481113145e-06	0.250918120824367	0.634	0.279	0.0247304697240989	somatosensory	1
ROCK1	4.50171787689836e-07	0.336632748867841	0.375	0.12	0.0122761846503018	somatosensory	1
FIBIN	6.75150523085813e-05	0.336996869089148	0.511	0.294	1	somatosensory	1
BTG2	2.00606013265017e-19	0.391952031152378	0.459	0.265	5.59750958813377e-15	somatosensory	1
PHF5A	0.000134460064138014	0.307905664675119	0.347	0.143	1	somatosensory	1
TBCB	9.72392997000427e-17	0.434540668317645	0.533	0.354	2.70072430986899e-12	somatosensory	1
MTF2	0.00154671269763658	0.286650414408117	0.306	0.141	1	somatosensory	1
NDUFB1	7.33800553475368e-07	0.338153415026422	0.866	0.534	0.0151948080608144	somatosensory	1
CNBP	9.59596968815694e-05	0.326796212360393	0.764	0.432	1	somatosensory	1
DLL3	1.21952482032788e-53	0.697632746226952	0.64	0.314	3.40284010616087e-49	somatosensory	1
TKT	2.58220610466763e-05	0.340659449672492	0.778	0.404	0.704167604742862	somatosensory	1
HSPB1	8.41111267273042e-05	0.312091119361737	0.451	0.22	1	somatosensory	1
IER2	2.92890482398377e-05	1.68034127798901	0.609	0.083	0.704870234939934	somatosensory	1
COX5A	2.46699082340888e-05	1.29877963545771	0.609	0.083	0.593706011561581	somatosensory	1
RMRP	1.52050947201245e-07	0.270290470055894	0.317	0.085	0.00314851896369617	somatosensory	1
SLC25A3	0.000688418057516042	0.672530354018896	0.7045	0.3225	0.501320849594201	somatosensory	2
MACF1	1.44524914852157e-05	0.262728692359298	0.89	0.554	0.299267741184361	somatosensory	1
PTTG1IP	1.34705659933402e-06	0.344451465294332	0.64	0.2775	0.0280521215543724	somatosensory	2
FAN1	1.93525467552312e-08	0.349781520234402	0.354	0.092	0.000400733185660573	somatosensory	1
COL9A1	4.48866522209513e-05	0.496292747367134	0.591	0.352	1	somatosensory	1
DCTN4	5.13953890828042e-14	0.423731538920153	0.634	0.19	1.06424432173763e-09	somatosensory	1
CCSER2	0.000182414469294929	0.302716524161938	0.514	0.25	1	somatosensory	1
VEZF1	1.82306159752221e-12	0.286918830621033	0.339	0.198	5.08688877556623e-08	somatosensory	1
TMEM160	0.00789420737336729	0.794936267563411	0.261	0.028	1	somatosensory	1
SLTM	0.00227582224429965	0.715050683832632	0.522	0.139	1	somatosensory	1
RPL19	0.00232262623224375	0.348743102640718	1	0.972	1	somatosensory	1
CCNI	1.13492690398453e-05	1.21524311646586	0.783	0.194	0.273131508712917	somatosensory	1
CHCHD3	3.99540740148475e-05	0.255389320284788	0.306	0.107	1	somatosensory	1
SETD2	3.44887279387909e-06	0.273671594546778	0.549	0.246	0.0714158089428544	somatosensory	1
ID3	1.93081523040005e-05	0.343679766161621	0.256	0.082	0.399813909758939	somatosensory	1
IGF2BP3	1.57502165700361e-06	0.30079006807028	0.278	0.076	0.0429508405864885	somatosensory	1
ZEB1	0.0001253571983258	0.412866747649625	0.645	0.376	0.5	somatosensory	2
HNRNPD	3.94879980537569e-22	0.368448141536505	0.504	0.294	1.10183360969398e-17	somatosensory	1
RPLP0	4.0720995536811e-07	0.314136223123336	0.9915	0.924	0.0111046154828884	somatosensory	2
USP47	2.97488006111275e-07	0.337766275813667	0.5	0.174	0.00811249792665447	somatosensory	1
TCF25	0.00582044221568345	0.77907620983952	0.609	0.25	1	somatosensory	1
COTL1	0.000849403396675882	0.352109256597723	0.569	0.352	1	somatosensory	1
TFDP2	3.01105945066127e-12	0.318679522260077	0.322	0.191	8.40175918518013e-08	somatosensory	1
